id,Status_C,Status_CL,Status_D
8680,0.000000,0.000000,1.000000
8681,0.000001,0.000000,0.999999
8682,0.999994,0.000001,0.000005
8683,0.000935,0.000000,0.999064
8684,0.999994,0.000001,0.000005
8685,0.000967,0.000000,0.999033
8686,0.999994,0.000001,0.000005
8687,0.999760,0.000018,0.000222
8688,0.999994,0.000001,0.000005
8689,0.000478,0.000000,0.999522
8690,0.999994,0.000001,0.000005
8691,0.998599,0.000004,0.001397
8692,0.999994,0.000001,0.000005
8693,0.999760,0.000018,0.000222
8694,0.999994,0.000001,0.000005
8695,0.999994,0.000001,0.000005
8696,0.999760,0.000018,0.000222
8697,0.999515,0.000043,0.000442
8698,0.999760,0.000018,0.000222
8699,0.999515,0.000043,0.000442
8700,0.999760,0.000018,0.000222
8701,0.998759,0.000040,0.001201
8702,0.999994,0.000001,0.000005
8703,0.999994,0.000001,0.000005
8704,0.999159,0.000045,0.000796
8705,0.999994,0.000001,0.000005
8706,0.999994,0.000001,0.000005
8707,0.999994,0.000001,0.000005
8708,0.999994,0.000001,0.000005
8709,0.999760,0.000018,0.000222
8710,0.000008,0.000000,0.999992
8711,0.997987,0.000024,0.001989
8712,0.000478,0.000000,0.999522
8713,0.999994,0.000001,0.000005
8714,0.000936,0.000000,0.999064
8715,0.999994,0.000001,0.000005
8716,0.999994,0.000001,0.000005
8717,0.999760,0.000018,0.000222
8718,0.999994,0.000001,0.000005
8719,0.999760,0.000018,0.000222
8720,0.999994,0.000001,0.000005
8721,0.999760,0.000018,0.000222
8722,0.998759,0.000040,0.001201
8723,0.000008,0.000000,0.999992
8724,0.000478,0.000000,0.999522
8725,0.999515,0.000043,0.000442
8726,0.999994,0.000001,0.000005
8727,0.999994,0.000001,0.000005
8728,0.999515,0.000043,0.000442
8729,0.999994,0.000001,0.000005
8730,0.999760,0.000018,0.000222
8731,0.999994,0.000001,0.000005
8732,0.000935,0.000000,0.999064
8733,0.999994,0.000001,0.000005
8734,0.999760,0.000018,0.000222
8735,0.999994,0.000001,0.000005
8736,0.999994,0.000001,0.000005
8737,0.999994,0.000001,0.000005
8738,0.999994,0.000001,0.000005
8739,0.999760,0.000018,0.000222
8740,0.999994,0.000001,0.000005
8741,0.999760,0.000018,0.000222
8742,0.997987,0.000024,0.001989
8743,0.999760,0.000018,0.000222
8744,0.999994,0.000001,0.000005
8745,0.000478,0.000000,0.999522
8746,0.999760,0.000018,0.000222
8747,0.000078,0.000000,0.999922
8748,0.999760,0.000018,0.000222
8749,0.000936,0.000000,0.999064
8750,0.999515,0.000043,0.000442
8751,0.999515,0.000043,0.000442
8752,0.999994,0.000001,0.000005
8753,0.999994,0.000001,0.000005
8754,0.000936,0.000000,0.999064
8755,0.000000,0.000000,1.000000
8756,0.999515,0.000043,0.000442
8757,0.000936,0.000000,0.999064
8758,0.999994,0.000001,0.000005
8759,0.000000,0.000000,1.000000
8760,0.999994,0.000001,0.000005
8761,0.000478,0.000000,0.999522
8762,0.000936,0.000000,0.999064
8763,0.999994,0.000001,0.000005
8764,0.999760,0.000018,0.000222
8765,0.000936,0.000000,0.999064
8766,0.007211,0.000001,0.992789
8767,0.999760,0.000018,0.000222
8768,0.001143,0.000000,0.998857
8769,0.000001,0.000000,0.999999
8770,0.999994,0.000001,0.000005
8771,0.999515,0.000043,0.000442
8772,0.999994,0.000001,0.000005
8773,0.999994,0.000001,0.000005
8774,0.999994,0.000001,0.000005
8775,0.000478,0.000000,0.999522
8776,0.999994,0.000001,0.000005
8777,0.999515,0.000043,0.000442
8778,0.007211,0.000001,0.992789
8779,0.000008,0.000000,0.999992
8780,0.000478,0.000000,0.999522
8781,0.999760,0.000018,0.000222
8782,0.000478,0.000000,0.999522
8783,0.999994,0.000001,0.000005
8784,0.999994,0.000001,0.000005
8785,0.997987,0.000024,0.001989
8786,0.000000,0.000000,1.000000
8787,0.000936,0.000000,0.999064
8788,0.000936,0.000000,0.999064
8789,0.000936,0.000000,0.999064
8790,0.999994,0.000001,0.000005
8791,0.998599,0.000004,0.001397
8792,0.999760,0.000018,0.000222
8793,0.999515,0.000043,0.000442
8794,0.000000,0.000000,1.000000
8795,0.999994,0.000001,0.000005
8796,0.000478,0.000000,0.999522
8797,0.999994,0.000001,0.000005
8798,0.997716,0.000057,0.002227
8799,0.000008,0.000000,0.999992
8800,0.999159,0.000045,0.000796
8801,0.000936,0.000000,0.999064
8802,0.000478,0.000000,0.999522
8803,0.000000,0.000000,1.000000
8804,0.997987,0.000024,0.001989
8805,0.000936,0.000000,0.999064
8806,0.999994,0.000001,0.000005
8807,0.000936,0.000000,0.999064
8808,0.000936,0.000000,0.999064
8809,0.999760,0.000018,0.000222
8810,0.999994,0.000001,0.000005
8811,0.000478,0.000000,0.999522
8812,0.999994,0.000001,0.000005
8813,0.999159,0.000045,0.000796
8814,0.999994,0.000001,0.000005
8815,0.999994,0.000001,0.000005
8816,0.999994,0.000001,0.000005
8817,0.999994,0.000001,0.000005
8818,0.999760,0.000018,0.000222
8819,0.999515,0.000043,0.000442
8820,0.999515,0.000043,0.000442
8821,0.999760,0.000018,0.000222
8822,0.000936,0.000000,0.999064
8823,0.999515,0.000043,0.000442
8824,0.000008,0.000000,0.999992
8825,0.999994,0.000001,0.000005
8826,0.999994,0.000001,0.000005
8827,0.999994,0.000001,0.000005
8828,0.999994,0.000001,0.000005
8829,0.001143,0.000000,0.998857
8830,0.000478,0.000000,0.999522
8831,0.999515,0.000043,0.000442
8832,0.007211,0.000001,0.992789
8833,0.999760,0.000018,0.000222
8834,0.999515,0.000043,0.000442
8835,0.997987,0.000024,0.001989
8836,0.000936,0.000000,0.999064
8837,0.999515,0.000043,0.000442
8838,0.999760,0.000018,0.000222
8839,0.999994,0.000001,0.000005
8840,0.999994,0.000001,0.000005
8841,0.999760,0.000018,0.000222
8842,0.999994,0.000001,0.000005
8843,0.999760,0.000018,0.000222
8844,0.000008,0.000000,0.999992
8845,0.999760,0.000018,0.000222
8846,0.000478,0.000000,0.999522
8847,0.004654,0.000000,0.995346
8848,0.997987,0.000024,0.001989
8849,0.999994,0.000001,0.000005
8850,0.000000,0.000000,1.000000
8851,0.007211,0.000001,0.992789
8852,0.999994,0.000001,0.000005
8853,0.999760,0.000018,0.000222
8854,0.000478,0.000000,0.999522
8855,0.000936,0.000000,0.999064
8856,0.999760,0.000018,0.000222
8857,0.000478,0.000000,0.999522
8858,0.999994,0.000001,0.000005
8859,0.999994,0.000001,0.000005
8860,0.999994,0.000001,0.000005
8861,0.999994,0.000001,0.000005
8862,0.000000,0.000000,1.000000
8863,0.999994,0.000001,0.000005
8864,0.999515,0.000043,0.000442
8865,0.000936,0.000000,0.999064
8866,0.000001,0.000000,0.999999
8867,0.999994,0.000001,0.000005
8868,0.999515,0.000043,0.000442
8869,0.999760,0.000018,0.000222
8870,0.998759,0.000040,0.001201
8871,0.999994,0.000001,0.000005
8872,0.999515,0.000043,0.000442
8873,0.999994,0.000001,0.000005
8874,0.999994,0.000001,0.000005
8875,0.007211,0.000001,0.992789
8876,0.999760,0.000018,0.000222
8877,0.999760,0.000018,0.000222
8878,0.999760,0.000018,0.000222
8879,0.001143,0.000000,0.998857
8880,0.999760,0.000018,0.000222
8881,0.999994,0.000001,0.000005
8882,0.999994,0.000001,0.000005
8883,0.999515,0.000043,0.000442
8884,0.999994,0.000001,0.000005
8885,0.000717,0.000000,0.999283
8886,0.000182,0.000000,0.999818
8887,0.000936,0.000000,0.999064
8888,0.999994,0.000001,0.000005
8889,0.999760,0.000018,0.000222
8890,0.999994,0.000001,0.000005
8891,0.999515,0.000043,0.000442
8892,0.999515,0.000043,0.000442
8893,0.997987,0.000024,0.001989
8894,0.999760,0.000018,0.000222
8895,0.999994,0.000001,0.000005
8896,0.999760,0.000018,0.000222
8897,0.999994,0.000001,0.000005
8898,0.999994,0.000001,0.000005
8899,0.999515,0.000043,0.000442
8900,0.999994,0.000001,0.000005
8901,0.998759,0.000040,0.001201
8902,0.999994,0.000001,0.000005
8903,0.998759,0.000040,0.001201
8904,0.999760,0.000018,0.000222
8905,0.000936,0.000000,0.999064
8906,0.000936,0.000000,0.999064
8907,0.999994,0.000001,0.000005
8908,0.999994,0.000001,0.000005
8909,0.999760,0.000018,0.000222
8910,0.000043,0.000000,0.999957
8911,0.999994,0.000001,0.000005
8912,0.999760,0.000018,0.000222
8913,0.000936,0.000000,0.999064
8914,0.999994,0.000001,0.000005
8915,0.000001,0.000000,0.999999
8916,0.999994,0.000001,0.000005
8917,0.999994,0.000001,0.000005
8918,0.000684,0.000000,0.999316
8919,0.999994,0.000001,0.000005
8920,0.999994,0.000001,0.000005
8921,0.999994,0.000001,0.000005
8922,0.000936,0.000000,0.999064
8923,0.999515,0.000043,0.000442
8924,0.999760,0.000018,0.000222
8925,0.999994,0.000001,0.000005
8926,0.999760,0.000018,0.000222
8927,0.999994,0.000001,0.000005
8928,0.997716,0.000057,0.002227
8929,0.999994,0.000001,0.000005
8930,0.999760,0.000018,0.000222
8931,0.999760,0.000018,0.000222
8932,0.999515,0.000043,0.000442
8933,0.999760,0.000018,0.000222
8934,0.999994,0.000001,0.000005
8935,0.000478,0.000000,0.999522
8936,0.007211,0.000001,0.992789
8937,0.999159,0.000045,0.000796
8938,0.000936,0.000000,0.999064
8939,0.998759,0.000040,0.001201
8940,0.000936,0.000000,0.999064
8941,0.999994,0.000001,0.000005
8942,0.000936,0.000000,0.999064
8943,0.999994,0.000001,0.000005
8944,0.999994,0.000001,0.000005
8945,0.999994,0.000001,0.000005
8946,0.999159,0.000045,0.000796
8947,0.999515,0.000043,0.000442
8948,0.999994,0.000001,0.000005
8949,0.000478,0.000000,0.999522
8950,0.000478,0.000000,0.999522
8951,0.999515,0.000043,0.000442
8952,0.999994,0.000001,0.000005
8953,0.999994,0.000001,0.000005
8954,0.999994,0.000001,0.000005
8955,0.999515,0.000043,0.000442
8956,0.999760,0.000018,0.000222
8957,0.999994,0.000001,0.000005
8958,0.001143,0.000000,0.998857
8959,0.999515,0.000043,0.000442
8960,0.000478,0.000000,0.999522
8961,0.003535,0.000000,0.996465
8962,0.999515,0.000043,0.000442
8963,0.000936,0.000000,0.999064
8964,0.999760,0.000018,0.000222
8965,0.999994,0.000001,0.000005
8966,0.998599,0.000004,0.001397
8967,0.999515,0.000043,0.000442
8968,0.000478,0.000000,0.999522
8969,0.999515,0.000043,0.000442
8970,0.000936,0.000000,0.999064
8971,0.999760,0.000018,0.000222
8972,0.999159,0.000045,0.000796
8973,0.999994,0.000001,0.000005
8974,0.000936,0.000000,0.999064
8975,0.001143,0.000000,0.998857
8976,0.999994,0.000001,0.000005
8977,0.999994,0.000001,0.000005
8978,0.999994,0.000001,0.000005
8979,0.999994,0.000001,0.000005
8980,0.000936,0.000000,0.999064
8981,0.999760,0.000018,0.000222
8982,0.999994,0.000001,0.000005
8983,0.999994,0.000001,0.000005
8984,0.007211,0.000001,0.992789
8985,0.999760,0.000018,0.000222
8986,0.000000,0.000000,1.000000
8987,0.999258,0.000027,0.000715
8988,0.999994,0.000001,0.000005
8989,0.000478,0.000000,0.999522
8990,0.999760,0.000018,0.000222
8991,0.999994,0.000001,0.000005
8992,0.998599,0.000004,0.001397
8993,0.000478,0.000000,0.999522
8994,0.999994,0.000001,0.000005
8995,0.999760,0.000018,0.000222
8996,0.000008,0.000000,0.999992
8997,0.999994,0.000001,0.000005
8998,0.999515,0.000043,0.000442
8999,0.999994,0.000001,0.000005
9000,0.999515,0.000043,0.000442
9001,0.001143,0.000000,0.998857
9002,0.999994,0.000001,0.000005
9003,0.999994,0.000001,0.000005
9004,0.999515,0.000043,0.000442
9005,0.999760,0.000018,0.000222
9006,0.999760,0.000018,0.000222
9007,0.998759,0.000040,0.001201
9008,0.999994,0.000001,0.000005
9009,0.999760,0.000018,0.000222
9010,0.000936,0.000000,0.999064
9011,0.999994,0.000001,0.000005
9012,0.999994,0.000001,0.000005
9013,0.999994,0.000001,0.000005
9014,0.999994,0.000001,0.000005
9015,0.000936,0.000000,0.999064
9016,0.999994,0.000001,0.000005
9017,0.999994,0.000001,0.000005
9018,0.999994,0.000001,0.000005
9019,0.999994,0.000001,0.000005
9020,0.000707,0.000000,0.999293
9021,0.999994,0.000001,0.000005
9022,0.999994,0.000001,0.000005
9023,0.999994,0.000001,0.000005
9024,0.999159,0.000045,0.000796
9025,0.999760,0.000018,0.000222
9026,0.000009,0.000000,0.999991
9027,0.999760,0.000018,0.000222
9028,0.999994,0.000001,0.000005
9029,0.000936,0.000000,0.999064
9030,0.999760,0.000018,0.000222
9031,0.999760,0.000018,0.000222
9032,0.999994,0.000001,0.000005
9033,0.999994,0.000001,0.000005
9034,0.999994,0.000001,0.000005
9035,0.999515,0.000043,0.000442
9036,0.997987,0.000024,0.001989
9037,0.000001,0.000000,0.999999
9038,0.000009,0.000000,0.999991
9039,0.998759,0.000040,0.001201
9040,0.000478,0.000000,0.999522
9041,0.999994,0.000001,0.000005
9042,0.015953,0.000123,0.983924
9043,0.999994,0.000001,0.000005
9044,0.999515,0.000043,0.000442
9045,0.999994,0.000001,0.000005
9046,0.999760,0.000018,0.000222
9047,0.999994,0.000001,0.000005
9048,0.999515,0.000043,0.000442
9049,0.999994,0.000001,0.000005
9050,0.999994,0.000001,0.000005
9051,0.000936,0.000000,0.999064
9052,0.998599,0.000004,0.001397
9053,0.999515,0.000043,0.000442
9054,0.999159,0.000045,0.000796
9055,0.999994,0.000001,0.000005
9056,0.000936,0.000000,0.999064
9057,0.999994,0.000001,0.000005
9058,0.998599,0.000004,0.001397
9059,0.999760,0.000018,0.000222
9060,0.999994,0.000001,0.000005
9061,0.999760,0.000018,0.000222
9062,0.999760,0.000018,0.000222
9063,0.999994,0.000001,0.000005
9064,0.998759,0.000040,0.001201
9065,0.000001,0.000000,0.999999
9066,0.999159,0.000045,0.000796
9067,0.999994,0.000001,0.000005
9068,0.999994,0.000001,0.000005
9069,0.999760,0.000018,0.000222
9070,0.999760,0.000018,0.000222
9071,0.998759,0.000040,0.001201
9072,0.000935,0.000000,0.999064
9073,0.999760,0.000018,0.000222
9074,0.999994,0.000001,0.000005
9075,0.999515,0.000043,0.000442
9076,0.000000,0.000000,1.000000
9077,0.999994,0.000001,0.000005
9078,0.999994,0.000001,0.000005
9079,0.999994,0.000001,0.000005
9080,0.999760,0.000018,0.000222
9081,0.999994,0.000001,0.000005
9082,0.999760,0.000018,0.000222
9083,0.000000,0.000000,1.000000
9084,0.998599,0.000004,0.001397
9085,0.999258,0.000027,0.000715
9086,0.999994,0.000001,0.000005
9087,0.000006,0.000000,0.999994
9088,0.999994,0.000001,0.000005
9089,0.999994,0.000001,0.000005
9090,0.997987,0.000024,0.001989
9091,0.999994,0.000001,0.000005
9092,0.999760,0.000018,0.000222
9093,0.999994,0.000001,0.000005
9094,0.999994,0.000001,0.000005
9095,0.000029,0.000000,0.999971
9096,0.999994,0.000001,0.000005
9097,0.999994,0.000001,0.000005
9098,0.000478,0.000000,0.999522
9099,0.999994,0.000001,0.000005
9100,0.999515,0.000043,0.000442
9101,0.000008,0.000000,0.999992
9102,0.999994,0.000001,0.000005
9103,0.999994,0.000001,0.000005
9104,0.999994,0.000001,0.000005
9105,0.999760,0.000018,0.000222
9106,0.999994,0.000001,0.000005
9107,0.999994,0.000001,0.000005
9108,0.000936,0.000000,0.999064
9109,0.999159,0.000045,0.000796
9110,0.000936,0.000000,0.999064
9111,0.999994,0.000001,0.000005
9112,0.999760,0.000018,0.000222
9113,0.999994,0.000001,0.000005
9114,0.999994,0.000001,0.000005
9115,0.999760,0.000018,0.000222
9116,0.999994,0.000001,0.000005
9117,0.000936,0.000000,0.999064
9118,0.999994,0.000001,0.000005
9119,0.000029,0.000000,0.999971
9120,0.999994,0.000001,0.000005
9121,0.999515,0.000043,0.000442
9122,0.999760,0.000018,0.000222
9123,0.999994,0.000001,0.000005
9124,0.000008,0.000000,0.999992
9125,0.999515,0.000043,0.000442
9126,0.000001,0.000000,0.999999
9127,0.999994,0.000001,0.000005
9128,0.997987,0.000024,0.001989
9129,0.999994,0.000001,0.000005
9130,0.999515,0.000043,0.000442
9131,0.001143,0.000000,0.998857
9132,0.007211,0.000001,0.992789
9133,0.000936,0.000000,0.999064
9134,0.999994,0.000001,0.000005
9135,0.999994,0.000001,0.000005
9136,0.999994,0.000001,0.000005
9137,0.998759,0.000040,0.001201
9138,0.999994,0.000001,0.000005
9139,0.999760,0.000018,0.000222
9140,0.999515,0.000043,0.000442
9141,0.000478,0.000000,0.999522
9142,0.999994,0.000001,0.000005
9143,0.999994,0.000001,0.000005
9144,0.999994,0.000001,0.000005
9145,0.005353,0.000001,0.994646
9146,0.999994,0.000001,0.000005
9147,0.999994,0.000001,0.000005
9148,0.998759,0.000040,0.001201
9149,0.999994,0.000001,0.000005
9150,0.999994,0.000001,0.000005
9151,0.999760,0.000018,0.000222
9152,0.001105,0.000000,0.998894
9153,0.999994,0.000001,0.000005
9154,0.999760,0.000018,0.000222
9155,0.999760,0.000018,0.000222
9156,0.999994,0.000001,0.000005
9157,0.999515,0.000043,0.000442
9158,0.999994,0.000001,0.000005
9159,0.999994,0.000001,0.000005
9160,0.999515,0.000043,0.000442
9161,0.999760,0.000018,0.000222
9162,0.000000,0.000000,1.000000
9163,0.007211,0.000001,0.992789
9164,0.000936,0.000000,0.999064
9165,0.999159,0.000045,0.000796
9166,0.999994,0.000001,0.000005
9167,0.999994,0.000001,0.000005
9168,0.999994,0.000001,0.000005
9169,0.999994,0.000001,0.000005
9170,0.000936,0.000000,0.999064
9171,0.000478,0.000000,0.999522
9172,0.999994,0.000001,0.000005
9173,0.999515,0.000043,0.000442
9174,0.999994,0.000001,0.000005
9175,0.999515,0.000043,0.000442
9176,0.999994,0.000001,0.000005
9177,0.999515,0.000043,0.000442
9178,0.999994,0.000001,0.000005
9179,0.999994,0.000001,0.000005
9180,0.999994,0.000001,0.000005
9181,0.999994,0.000001,0.000005
9182,0.000936,0.000000,0.999064
9183,0.999994,0.000001,0.000005
9184,0.000936,0.000000,0.999064
9185,0.998599,0.000004,0.001397
9186,0.998759,0.000040,0.001201
9187,0.999760,0.000018,0.000222
9188,0.999760,0.000018,0.000222
9189,0.999994,0.000001,0.000005
9190,0.999515,0.000043,0.000442
9191,0.999994,0.000001,0.000005
9192,0.999994,0.000001,0.000005
9193,0.000936,0.000000,0.999064
9194,0.999994,0.000001,0.000005
9195,0.999760,0.000018,0.000222
9196,0.999994,0.000001,0.000005
9197,0.999258,0.000027,0.000715
9198,0.000000,0.000000,1.000000
9199,0.000000,0.000000,1.000000
9200,0.999994,0.000001,0.000005
9201,0.000478,0.000000,0.999522
9202,0.007211,0.000001,0.992789
9203,0.999994,0.000001,0.000005
9204,0.000008,0.000000,0.999992
9205,0.999994,0.000001,0.000005
9206,0.999760,0.000018,0.000222
9207,0.999994,0.000001,0.000005
9208,0.000936,0.000000,0.999064
9209,0.999515,0.000043,0.000442
9210,0.000967,0.000000,0.999033
9211,0.000478,0.000000,0.999522
9212,0.999760,0.000018,0.000222
9213,0.999994,0.000001,0.000005
9214,0.999994,0.000001,0.000005
9215,0.998599,0.000004,0.001397
9216,0.999994,0.000001,0.000005
9217,0.999994,0.000001,0.000005
9218,0.000684,0.000000,0.999316
9219,0.999994,0.000001,0.000005
9220,0.998759,0.000040,0.001201
9221,0.999994,0.000001,0.000005
9222,0.999760,0.000018,0.000222
9223,0.000478,0.000000,0.999522
9224,0.999994,0.000001,0.000005
9225,0.000008,0.000000,0.999992
9226,0.999994,0.000001,0.000005
9227,0.000936,0.000000,0.999064
9228,0.999760,0.000018,0.000222
9229,0.999994,0.000001,0.000005
9230,0.000000,0.000000,1.000000
9231,0.999994,0.000001,0.000005
9232,0.999515,0.000043,0.000442
9233,0.999994,0.000001,0.000005
9234,0.999258,0.000027,0.000715
9235,0.999515,0.000043,0.000442
9236,0.000936,0.000000,0.999064
9237,0.999760,0.000018,0.000222
9238,0.000000,0.000000,1.000000
9239,0.999994,0.000001,0.000005
9240,0.000000,0.000000,1.000000
9241,0.000000,0.000000,1.000000
9242,0.000478,0.000000,0.999522
9243,0.999760,0.000018,0.000222
9244,0.000874,0.000000,0.999126
9245,0.999994,0.000001,0.000005
9246,0.999760,0.000018,0.000222
9247,0.999994,0.000001,0.000005
9248,0.999994,0.000001,0.000005
9249,0.998759,0.000040,0.001201
9250,0.999994,0.000001,0.000005
9251,0.999994,0.000001,0.000005
9252,0.999515,0.000043,0.000442
9253,0.000006,0.000000,0.999994
9254,0.000936,0.000000,0.999064
9255,0.999760,0.000018,0.000222
9256,0.999760,0.000018,0.000222
9257,0.999994,0.000001,0.000005
9258,0.000008,0.000000,0.999992
9259,0.999994,0.000001,0.000005
9260,0.999994,0.000001,0.000005
9261,0.000007,0.000000,0.999993
9262,0.999994,0.000001,0.000005
9263,0.999994,0.000001,0.000005
9264,0.000001,0.000000,0.999999
9265,0.999994,0.000001,0.000005
9266,0.999994,0.000001,0.000005
9267,0.999994,0.000001,0.000005
9268,0.999760,0.000018,0.000222
9269,0.999994,0.000001,0.000005
9270,0.999760,0.000018,0.000222
9271,0.000000,0.000000,1.000000
9272,0.999994,0.000001,0.000005
9273,0.999994,0.000001,0.000005
9274,0.999994,0.000001,0.000005
9275,0.998759,0.000040,0.001201
9276,0.999994,0.000001,0.000005
9277,0.999994,0.000001,0.000005
9278,0.000936,0.000000,0.999064
9279,0.001143,0.000000,0.998857
9280,0.998759,0.000040,0.001201
9281,0.999994,0.000001,0.000005
9282,0.999994,0.000001,0.000005
9283,0.999760,0.000018,0.000222
9284,0.999994,0.000001,0.000005
9285,0.999994,0.000001,0.000005
9286,0.999760,0.000018,0.000222
9287,0.999994,0.000001,0.000005
9288,0.999760,0.000018,0.000222
9289,0.998759,0.000040,0.001201
9290,0.999994,0.000001,0.000005
9291,0.999994,0.000001,0.000005
9292,0.999994,0.000001,0.000005
9293,0.999994,0.000001,0.000005
9294,0.999994,0.000001,0.000005
9295,0.000684,0.000000,0.999316
9296,0.000936,0.000000,0.999064
9297,0.999994,0.000001,0.000005
9298,0.998599,0.000004,0.001397
9299,0.999994,0.000001,0.000005
9300,0.999760,0.000018,0.000222
9301,0.999994,0.000001,0.000005
9302,0.999159,0.000045,0.000796
9303,0.999994,0.000001,0.000005
9304,0.999994,0.000001,0.000005
9305,0.999994,0.000001,0.000005
9306,0.000936,0.000000,0.999064
9307,0.000006,0.000000,0.999994
9308,0.999760,0.000018,0.000222
9309,0.999994,0.000001,0.000005
9310,0.999994,0.000001,0.000005
9311,0.999994,0.000001,0.000005
9312,0.000936,0.000000,0.999064
9313,0.999515,0.000043,0.000442
9314,0.000000,0.000000,1.000000
9315,0.000478,0.000000,0.999522
9316,0.999515,0.000043,0.000442
9317,0.999515,0.000043,0.000442
9318,0.000478,0.000000,0.999522
9319,0.999760,0.000018,0.000222
9320,0.999994,0.000001,0.000005
9321,0.999760,0.000018,0.000222
9322,0.999760,0.000018,0.000222
9323,0.999994,0.000001,0.000005
9324,0.998759,0.000040,0.001201
9325,0.000478,0.000000,0.999522
9326,0.000936,0.000000,0.999064
9327,0.999994,0.000001,0.000005
9328,0.999994,0.000001,0.000005
9329,0.000079,0.000000,0.999921
9330,0.999994,0.000001,0.000005
9331,0.000936,0.000000,0.999064
9332,0.999159,0.000045,0.000796
9333,0.000936,0.000000,0.999064
9334,0.007211,0.000001,0.992789
9335,0.999994,0.000001,0.000005
9336,0.000000,0.000000,1.000000
9337,0.999515,0.000043,0.000442
9338,0.999515,0.000043,0.000442
9339,0.999994,0.000001,0.000005
9340,0.000000,0.000000,1.000000
9341,0.999994,0.000001,0.000005
9342,0.999994,0.000001,0.000005
9343,0.000008,0.000000,0.999992
9344,0.999760,0.000018,0.000222
9345,0.000478,0.000000,0.999522
9346,0.000684,0.000000,0.999316
9347,0.999994,0.000001,0.000005
9348,0.000001,0.000000,0.999999
9349,0.999159,0.000045,0.000796
9350,0.999994,0.000001,0.000005
9351,0.999258,0.000027,0.000715
9352,0.999760,0.000018,0.000222
9353,0.999994,0.000001,0.000005
9354,0.999994,0.000001,0.000005
9355,0.000080,0.000000,0.999920
9356,0.999994,0.000001,0.000005
9357,0.000684,0.000000,0.999316
9358,0.000006,0.000000,0.999994
9359,0.999994,0.000001,0.000005
9360,0.999159,0.000045,0.000796
9361,0.999760,0.000018,0.000222
9362,0.999515,0.000043,0.000442
9363,0.999515,0.000043,0.000442
9364,0.999760,0.000018,0.000222
9365,0.999994,0.000001,0.000005
9366,0.999515,0.000043,0.000442
9367,0.999760,0.000018,0.000222
9368,0.000001,0.000000,0.999999
9369,0.999994,0.000001,0.000005
9370,0.999760,0.000018,0.000222
9371,0.999994,0.000001,0.000005
9372,0.999515,0.000043,0.000442
9373,0.000936,0.000000,0.999064
9374,0.999760,0.000018,0.000222
9375,0.000936,0.000000,0.999064
9376,0.000001,0.000000,0.999999
9377,0.999994,0.000001,0.000005
9378,0.999994,0.000001,0.000005
9379,0.999159,0.000045,0.000796
9380,0.997987,0.000024,0.001989
9381,0.001143,0.000000,0.998857
9382,0.000170,0.000000,0.999830
9383,0.999994,0.000001,0.000005
9384,0.998599,0.000004,0.001397
9385,0.999994,0.000001,0.000005
9386,0.999515,0.000043,0.000442
9387,0.999515,0.000043,0.000442
9388,0.999994,0.000001,0.000005
9389,0.999994,0.000001,0.000005
9390,0.999994,0.000001,0.000005
9391,0.999994,0.000001,0.000005
9392,0.999515,0.000043,0.000442
9393,0.999994,0.000001,0.000005
9394,0.999760,0.000018,0.000222
9395,0.999994,0.000001,0.000005
9396,0.999760,0.000018,0.000222
9397,0.999760,0.000018,0.000222
9398,0.999994,0.000001,0.000005
9399,0.000936,0.000000,0.999064
9400,0.999515,0.000043,0.000442
9401,0.999760,0.000018,0.000222
9402,0.999515,0.000043,0.000442
9403,0.999994,0.000001,0.000005
9404,0.002431,0.000000,0.997569
9405,0.999515,0.000043,0.000442
9406,0.999994,0.000001,0.000005
9407,0.000936,0.000000,0.999064
9408,0.999994,0.000001,0.000005
9409,0.999994,0.000001,0.000005
9410,0.999515,0.000043,0.000442
9411,0.000478,0.000000,0.999522
9412,0.000478,0.000000,0.999522
9413,0.000478,0.000000,0.999522
9414,0.999515,0.000043,0.000442
9415,0.999994,0.000001,0.000005
9416,0.999994,0.000001,0.000005
9417,0.000478,0.000000,0.999522
9418,0.000478,0.000000,0.999522
9419,0.000000,0.000000,1.000000
9420,0.999994,0.000001,0.000005
9421,0.999994,0.000001,0.000005
9422,0.999994,0.000001,0.000005
9423,0.999994,0.000001,0.000005
9424,0.999760,0.000018,0.000222
9425,0.999760,0.000018,0.000222
9426,0.999994,0.000001,0.000005
9427,0.999994,0.000001,0.000005
9428,0.999760,0.000018,0.000222
9429,0.999515,0.000043,0.000442
9430,0.999994,0.000001,0.000005
9431,0.998759,0.000040,0.001201
9432,0.999760,0.000018,0.000222
9433,0.000001,0.000000,0.999999
9434,0.999994,0.000001,0.000005
9435,0.999760,0.000018,0.000222
9436,0.999760,0.000018,0.000222
9437,0.999515,0.000043,0.000442
9438,0.000936,0.000000,0.999064
9439,0.000008,0.000000,0.999992
9440,0.000478,0.000000,0.999522
9441,0.999760,0.000018,0.000222
9442,0.999994,0.000001,0.000005
9443,0.999994,0.000001,0.000005
9444,0.000000,0.000000,1.000000
9445,0.000008,0.000000,0.999992
9446,0.999515,0.000043,0.000442
9447,0.999994,0.000001,0.000005
9448,0.000478,0.000000,0.999522
9449,0.999994,0.000001,0.000005
9450,0.997987,0.000024,0.001989
9451,0.999515,0.000043,0.000442
9452,0.999994,0.000001,0.000005
9453,0.999994,0.000001,0.000005
9454,0.999994,0.000001,0.000005
9455,0.999515,0.000043,0.000442
