id,Status_C,Status_CL,Status_D
8725,0.999971,9e-06,2e-05
8726,1.0,0.0,0.0
8727,1.0,0.0,0.0
8728,0.999971,9e-06,2e-05
8729,1.0,0.0,0.0
8730,0.999994,2e-06,4e-06
8731,1.0,0.0,0.0
8732,0.000316,2.1e-05,0.999664
8733,1.0,0.0,0.0
8734,0.999994,2e-06,4e-06
8735,1.0,0.0,0.0
8736,1.0,0.0,0.0
8737,1.0,0.0,0.0
8738,1.0,0.0,0.0
8739,0.999994,2e-06,4e-06
8740,1.0,0.0,0.0
8741,0.999994,2e-06,4e-06
8742,0.999995,1e-06,4e-06
8743,0.999994,2e-06,4e-06
8744,1.0,0.0,0.0
8745,0.000255,3e-05,0.999715
8746,0.999994,2e-06,4e-06
8747,0.0,0.0,1.0
8748,0.999994,2e-06,4e-06
8749,0.000343,3.4e-05,0.999622
8750,0.999971,9e-06,2e-05
8751,0.999971,9e-06,2e-05
8752,1.0,0.0,0.0
8753,1.0,0.0,0.0
8754,0.000343,3.4e-05,0.999622
8755,0.0,0.0,1.0
8756,0.999971,9e-06,2e-05
8757,0.000343,3.4e-05,0.999622
8758,1.0,0.0,0.0
8759,0.0,0.0,1.0
8760,1.0,0.0,0.0
8761,0.000255,3e-05,0.999715
8762,0.000343,3.4e-05,0.999622
8763,1.0,0.0,0.0
8764,0.999994,2e-06,4e-06
8765,0.000343,3.4e-05,0.999622
8766,0.001033,2e-05,0.998947
8767,0.999994,2e-06,4e-06
8768,0.000197,1.3e-05,0.999791
8769,0.0,0.0,1.0
8770,1.0,0.0,0.0
8771,0.999971,9e-06,2e-05
8772,1.0,0.0,0.0
8773,1.0,0.0,0.0
8774,1.0,0.0,0.0
8775,0.000255,3e-05,0.999715
8776,1.0,0.0,0.0
8777,0.999971,9e-06,2e-05
8778,0.001033,2e-05,0.998947
8779,1e-06,0.0,0.999999
8780,0.000255,3e-05,0.999715
8781,0.999994,2e-06,4e-06
8782,0.000255,3e-05,0.999715
8783,1.0,0.0,0.0
8784,1.0,0.0,0.0
8785,0.999995,1e-06,4e-06
8786,0.0,0.0,1.0
8787,0.000343,3.4e-05,0.999622
8788,0.000343,3.4e-05,0.999622
8789,0.000343,3.4e-05,0.999622
8790,1.0,0.0,0.0
8791,0.999985,1e-06,1.4e-05
8792,0.999994,2e-06,4e-06
8793,0.999971,9e-06,2e-05
8794,0.0,0.0,1.0
8795,1.0,0.0,0.0
8796,0.000255,3e-05,0.999715
8797,1.0,0.0,0.0
8798,0.999695,2.7e-05,0.000278
8799,1e-06,0.0,0.999999
8800,0.999977,5e-06,1.8e-05
8801,0.000343,3.4e-05,0.999622
8802,0.000255,3e-05,0.999715
8803,0.0,0.0,1.0
8804,0.999995,1e-06,4e-06
8805,0.000343,3.4e-05,0.999622
8806,1.0,0.0,0.0
8807,0.000343,3.4e-05,0.999622
8808,0.000343,3.4e-05,0.999622
8809,0.999994,2e-06,4e-06
8810,1.0,0.0,0.0
8811,0.000255,3e-05,0.999715
8812,1.0,0.0,0.0
8813,0.999977,5e-06,1.8e-05
8814,1.0,0.0,0.0
8815,1.0,0.0,0.0
8816,1.0,0.0,0.0
8817,1.0,0.0,0.0
8818,0.999994,2e-06,4e-06
8819,0.999971,9e-06,2e-05
8820,0.999971,9e-06,2e-05
8821,0.999994,2e-06,4e-06
8822,0.000343,3.4e-05,0.999622
8823,0.999971,9e-06,2e-05
8824,1e-06,0.0,0.999999
8825,1.0,0.0,0.0
8826,1.0,0.0,0.0
8827,1.0,0.0,0.0
8828,1.0,0.0,0.0
8829,0.000197,1.3e-05,0.999791
8830,0.000255,3e-05,0.999715
8831,0.999971,9e-06,2e-05
8832,0.001033,2e-05,0.998947
8833,0.999994,2e-06,4e-06
8834,0.999971,9e-06,2e-05
8835,0.999995,1e-06,4e-06
8836,0.000343,3.4e-05,0.999622
8837,0.999971,9e-06,2e-05
8838,0.999994,2e-06,4e-06
8839,1.0,0.0,0.0
8840,1.0,0.0,0.0
8841,0.999994,2e-06,4e-06
8842,1.0,0.0,0.0
8843,0.999994,2e-06,4e-06
8844,1e-06,0.0,0.999999
8845,0.999994,2e-06,4e-06
8846,0.000255,3e-05,0.999715
8847,0.000336,0.000102,0.999562
8848,0.999995,1e-06,4e-06
8849,1.0,0.0,0.0
8850,0.0,0.0,1.0
8851,0.001033,2e-05,0.998947
8852,1.0,0.0,0.0
8853,0.999994,2e-06,4e-06
8854,0.000255,3e-05,0.999715
8855,0.000343,3.4e-05,0.999622
8856,0.999994,2e-06,4e-06
8857,0.000255,3e-05,0.999715
8858,1.0,0.0,0.0
8859,1.0,0.0,0.0
8860,1.0,0.0,0.0
8861,1.0,0.0,0.0
8862,0.0,0.0,1.0
8863,1.0,0.0,0.0
8864,0.999971,9e-06,2e-05
8865,0.000343,3.4e-05,0.999622
8866,0.0,0.0,1.0
8867,1.0,0.0,0.0
8868,0.999971,9e-06,2e-05
8869,0.999994,2e-06,4e-06
8870,0.999922,1.4e-05,6.4e-05
8871,1.0,0.0,0.0
8872,0.999971,9e-06,2e-05
8873,1.0,0.0,0.0
8874,1.0,0.0,0.0
8875,0.001033,2e-05,0.998947
8876,0.999994,2e-06,4e-06
8877,0.999994,2e-06,4e-06
8878,0.999994,2e-06,4e-06
8879,0.000197,1.3e-05,0.999791
8880,0.999994,2e-06,4e-06
8881,1.0,0.0,0.0
8882,1.0,0.0,0.0
8883,0.999971,9e-06,2e-05
8884,1.0,0.0,0.0
8885,0.0009,5.9e-05,0.999041
8886,4.8e-05,2.9e-05,0.999923
8887,0.000343,3.4e-05,0.999622
8888,1.0,0.0,0.0
8889,0.999994,2e-06,4e-06
8890,1.0,0.0,0.0
8891,0.999971,9e-06,2e-05
8892,0.999971,9e-06,2e-05
8893,0.999995,1e-06,4e-06
8894,0.999994,2e-06,4e-06
8895,1.0,0.0,0.0
8896,0.999994,2e-06,4e-06
8897,1.0,0.0,0.0
8898,1.0,0.0,0.0
8899,0.999971,9e-06,2e-05
8900,1.0,0.0,0.0
8901,0.999922,1.4e-05,6.4e-05
8902,1.0,0.0,0.0
8903,0.999922,1.4e-05,6.4e-05
8904,0.999994,2e-06,4e-06
8905,0.000343,3.4e-05,0.999622
8906,0.000343,3.4e-05,0.999622
8907,1.0,0.0,0.0
8908,1.0,0.0,0.0
8909,0.999994,2e-06,4e-06
8910,0.0,0.0,1.0
8911,1.0,0.0,0.0
8912,0.999994,2e-06,4e-06
8913,0.000343,3.4e-05,0.999622
8914,1.0,0.0,0.0
8915,0.0,0.0,1.0
8916,1.0,0.0,0.0
8917,1.0,0.0,0.0
8918,0.000278,8.1e-05,0.99964
8919,1.0,0.0,0.0
8920,1.0,0.0,0.0
8921,1.0,0.0,0.0
8922,0.000343,3.4e-05,0.999622
8923,0.999971,9e-06,2e-05
8924,0.999994,2e-06,4e-06
8925,1.0,0.0,0.0
8926,0.999994,2e-06,4e-06
8927,1.0,0.0,0.0
8928,0.999695,2.7e-05,0.000278
8929,1.0,0.0,0.0
8930,0.999994,2e-06,4e-06
8931,0.999994,2e-06,4e-06
8932,0.999971,9e-06,2e-05
8933,0.999994,2e-06,4e-06
8934,1.0,0.0,0.0
8935,0.000255,3e-05,0.999715
8936,0.001033,2e-05,0.998947
8937,0.999977,5e-06,1.8e-05
8938,0.000343,3.4e-05,0.999622
8939,0.999922,1.4e-05,6.4e-05
8940,0.000343,3.4e-05,0.999622
8941,1.0,0.0,0.0
8942,0.000343,3.4e-05,0.999622
8943,1.0,0.0,0.0
8944,1.0,0.0,0.0
8945,1.0,0.0,0.0
8946,0.999977,5e-06,1.8e-05
8947,0.999971,9e-06,2e-05
8948,1.0,0.0,0.0
8949,0.000255,3e-05,0.999715
8950,0.000255,3e-05,0.999715
8951,0.999971,9e-06,2e-05
8952,1.0,0.0,0.0
8953,1.0,0.0,0.0
8954,1.0,0.0,0.0
8955,0.999971,9e-06,2e-05
8956,0.999994,2e-06,4e-06
8957,1.0,0.0,0.0
8958,0.000197,1.3e-05,0.999791
8959,0.999971,9e-06,2e-05
8960,0.000255,3e-05,0.999715
8961,0.000935,0.000123,0.998942
8962,0.999971,9e-06,2e-05
8963,0.000343,3.4e-05,0.999622
8964,0.999994,2e-06,4e-06
8965,1.0,0.0,0.0
8966,0.999985,1e-06,1.4e-05
8967,0.999971,9e-06,2e-05
8968,0.000255,3e-05,0.999715
8969,0.999971,9e-06,2e-05
8970,0.000343,3.4e-05,0.999622
8971,0.999994,2e-06,4e-06
8972,0.999977,5e-06,1.8e-05
8973,1.0,0.0,0.0
8974,0.000343,3.4e-05,0.999622
8975,0.000197,1.3e-05,0.999791
8976,1.0,0.0,0.0
8977,1.0,0.0,0.0
8978,1.0,0.0,0.0
8979,1.0,0.0,0.0
8980,0.000343,3.4e-05,0.999622
8981,0.999994,2e-06,4e-06
8982,1.0,0.0,0.0
8983,1.0,0.0,0.0
8984,0.001033,2e-05,0.998947
8985,0.999994,2e-06,4e-06
8986,0.0,0.0,1.0
8987,0.999961,5e-06,3.5e-05
8988,1.0,0.0,0.0
8989,0.000255,3e-05,0.999715
8990,0.999994,2e-06,4e-06
8991,1.0,0.0,0.0
8992,0.999985,1e-06,1.4e-05
8993,0.000255,3e-05,0.999715
8994,1.0,0.0,0.0
8995,0.999994,2e-06,4e-06
8996,1e-06,0.0,0.999999
8997,1.0,0.0,0.0
8998,0.999971,9e-06,2e-05
8999,1.0,0.0,0.0
9000,0.999971,9e-06,2e-05
9001,0.000197,1.3e-05,0.999791
9002,1.0,0.0,0.0
9003,1.0,0.0,0.0
9004,0.999971,9e-06,2e-05
9005,0.999994,2e-06,4e-06
9006,0.999994,2e-06,4e-06
9007,0.999922,1.4e-05,6.4e-05
9008,1.0,0.0,0.0
9009,0.999994,2e-06,4e-06
9010,0.000343,3.4e-05,0.999622
9011,1.0,0.0,0.0
9012,1.0,0.0,0.0
9013,1.0,0.0,0.0
9014,1.0,0.0,0.0
9015,0.000343,3.4e-05,0.999622
9016,1.0,0.0,0.0
9017,1.0,0.0,0.0
9018,1.0,0.0,0.0
9019,1.0,0.0,0.0
9020,0.000174,6.5e-05,0.999761
9021,1.0,0.0,0.0
9022,1.0,0.0,0.0
9023,1.0,0.0,0.0
9024,0.999977,5e-06,1.8e-05
9025,0.999994,2e-06,4e-06
9026,0.0,0.0,1.0
9027,0.999994,2e-06,4e-06
9028,1.0,0.0,0.0
9029,0.000343,3.4e-05,0.999622
9030,0.999994,2e-06,4e-06
9031,0.999994,2e-06,4e-06
9032,1.0,0.0,0.0
9033,1.0,0.0,0.0
9034,1.0,0.0,0.0
9035,0.999971,9e-06,2e-05
9036,0.999995,1e-06,4e-06
9037,0.0,0.0,1.0
9038,0.0,0.0,1.0
9039,0.999922,1.4e-05,6.4e-05
9040,0.000255,3e-05,0.999715
9041,1.0,0.0,0.0
9042,0.006935,0.001415,0.99165
9043,1.0,0.0,0.0
9044,0.999971,9e-06,2e-05
9045,1.0,0.0,0.0
9046,0.999994,2e-06,4e-06
9047,1.0,0.0,0.0
9048,0.999971,9e-06,2e-05
9049,1.0,0.0,0.0
9050,1.0,0.0,0.0
9051,0.000343,3.4e-05,0.999622
9052,0.999985,1e-06,1.4e-05
9053,0.999971,9e-06,2e-05
9054,0.999977,5e-06,1.8e-05
9055,1.0,0.0,0.0
9056,0.000343,3.4e-05,0.999622
9057,1.0,0.0,0.0
9058,0.999985,1e-06,1.4e-05
9059,0.999994,2e-06,4e-06
9060,1.0,0.0,0.0
9061,0.999994,2e-06,4e-06
9062,0.999994,2e-06,4e-06
9063,1.0,0.0,0.0
9064,0.999922,1.4e-05,6.4e-05
9065,0.0,0.0,1.0
9066,0.999977,5e-06,1.8e-05
9067,1.0,0.0,0.0
9068,1.0,0.0,0.0
9069,0.999994,2e-06,4e-06
9070,0.999994,2e-06,4e-06
9071,0.999922,1.4e-05,6.4e-05
9072,0.000316,2.1e-05,0.999664
9073,0.999994,2e-06,4e-06
9074,1.0,0.0,0.0
9075,0.999971,9e-06,2e-05
9076,0.0,0.0,1.0
9077,1.0,0.0,0.0
9078,1.0,0.0,0.0
9079,1.0,0.0,0.0
9080,0.999994,2e-06,4e-06
9081,1.0,0.0,0.0
9082,0.999994,2e-06,4e-06
9083,0.0,0.0,1.0
9084,0.999985,1e-06,1.4e-05
9085,0.999961,5e-06,3.5e-05
9086,1.0,0.0,0.0
9087,0.0,0.0,0.999999
9088,1.0,0.0,0.0
9089,1.0,0.0,0.0
9090,0.999995,1e-06,4e-06
9091,1.0,0.0,0.0
9092,0.999994,2e-06,4e-06
9093,1.0,0.0,0.0
9094,1.0,0.0,0.0
9095,2e-06,0.0,0.999998
9096,1.0,0.0,0.0
9097,1.0,0.0,0.0
9098,0.000255,3e-05,0.999715
9099,1.0,0.0,0.0
9100,0.999971,9e-06,2e-05
9101,1e-06,0.0,0.999999
9102,1.0,0.0,0.0
9103,1.0,0.0,0.0
9104,1.0,0.0,0.0
9105,0.999994,2e-06,4e-06
9106,1.0,0.0,0.0
9107,1.0,0.0,0.0
9108,0.000343,3.4e-05,0.999622
9109,0.999977,5e-06,1.8e-05
9110,0.000343,3.4e-05,0.999622
9111,1.0,0.0,0.0
9112,0.999994,2e-06,4e-06
9113,1.0,0.0,0.0
9114,1.0,0.0,0.0
9115,0.999994,2e-06,4e-06
9116,1.0,0.0,0.0
9117,0.000343,3.4e-05,0.999622
9118,1.0,0.0,0.0
9119,2e-06,0.0,0.999998
9120,1.0,0.0,0.0
9121,0.999971,9e-06,2e-05
9122,0.999994,2e-06,4e-06
9123,1.0,0.0,0.0
9124,1e-06,0.0,0.999999
9125,0.999971,9e-06,2e-05
9126,0.0,0.0,1.0
9127,1.0,0.0,0.0
9128,0.999995,1e-06,4e-06
9129,1.0,0.0,0.0
9130,0.999971,9e-06,2e-05
9131,0.000197,1.3e-05,0.999791
9132,0.001033,2e-05,0.998947
9133,0.000343,3.4e-05,0.999622
9134,1.0,0.0,0.0
9135,1.0,0.0,0.0
9136,1.0,0.0,0.0
9137,0.999922,1.4e-05,6.4e-05
9138,1.0,0.0,0.0
9139,0.999994,2e-06,4e-06
9140,0.999971,9e-06,2e-05
9141,0.000255,3e-05,0.999715
9142,1.0,0.0,0.0
9143,1.0,0.0,0.0
9144,1.0,0.0,0.0
9145,5.8e-05,9e-06,0.999933
9146,1.0,0.0,0.0
9147,1.0,0.0,0.0
9148,0.999922,1.4e-05,6.4e-05
9149,1.0,0.0,0.0
9150,1.0,0.0,0.0
9151,0.999994,2e-06,4e-06
9152,6.2e-05,1e-05,0.999928
9153,1.0,0.0,0.0
9154,0.999994,2e-06,4e-06
9155,0.999994,2e-06,4e-06
9156,1.0,0.0,0.0
9157,0.999971,9e-06,2e-05
9158,1.0,0.0,0.0
9159,1.0,0.0,0.0
9160,0.999971,9e-06,2e-05
9161,0.999994,2e-06,4e-06
9162,0.0,0.0,1.0
9163,0.001033,2e-05,0.998947
9164,0.000343,3.4e-05,0.999622
9165,0.999977,5e-06,1.8e-05
9166,1.0,0.0,0.0
9167,1.0,0.0,0.0
9168,1.0,0.0,0.0
9169,1.0,0.0,0.0
9170,0.000343,3.4e-05,0.999622
9171,0.000255,3e-05,0.999715
9172,1.0,0.0,0.0
9173,0.999971,9e-06,2e-05
9174,1.0,0.0,0.0
9175,0.999971,9e-06,2e-05
9176,1.0,0.0,0.0
9177,0.999971,9e-06,2e-05
9178,1.0,0.0,0.0
9179,1.0,0.0,0.0
9180,1.0,0.0,0.0
9181,1.0,0.0,0.0
9182,0.000343,3.4e-05,0.999622
9183,1.0,0.0,0.0
9184,0.000343,3.4e-05,0.999622
9185,0.999985,1e-06,1.4e-05
9186,0.999922,1.4e-05,6.4e-05
9187,0.999994,2e-06,4e-06
9188,0.999994,2e-06,4e-06
9189,1.0,0.0,0.0
9190,0.999971,9e-06,2e-05
9191,1.0,0.0,0.0
9192,1.0,0.0,0.0
9193,0.000343,3.4e-05,0.999622
9194,1.0,0.0,0.0
9195,0.999994,2e-06,4e-06
9196,1.0,0.0,0.0
9197,0.999961,5e-06,3.5e-05
9198,0.0,0.0,1.0
9199,0.0,0.0,1.0
9200,1.0,0.0,0.0
9201,0.000255,3e-05,0.999715
9202,0.001033,2e-05,0.998947
9203,1.0,0.0,0.0
9204,1e-06,0.0,0.999999
9205,1.0,0.0,0.0
9206,0.999994,2e-06,4e-06
9207,1.0,0.0,0.0
9208,0.000343,3.4e-05,0.999622
9209,0.999971,9e-06,2e-05
9210,0.000535,0.000105,0.99936
9211,0.000255,3e-05,0.999715
9212,0.999994,2e-06,4e-06
9213,1.0,0.0,0.0
9214,1.0,0.0,0.0
9215,0.999985,1e-06,1.4e-05
9216,1.0,0.0,0.0
9217,1.0,0.0,0.0
9218,0.000278,8.1e-05,0.99964
9219,1.0,0.0,0.0
9220,0.999922,1.4e-05,6.4e-05
9221,1.0,0.0,0.0
9222,0.999994,2e-06,4e-06
9223,0.000255,3e-05,0.999715
9224,1.0,0.0,0.0
9225,1e-06,0.0,0.999999
9226,1.0,0.0,0.0
9227,0.000343,3.4e-05,0.999622
9228,0.999994,2e-06,4e-06
9229,1.0,0.0,0.0
9230,0.0,0.0,1.0
9231,1.0,0.0,0.0
9232,0.999971,9e-06,2e-05
9233,1.0,0.0,0.0
9234,0.999961,5e-06,3.5e-05
9235,0.999971,9e-06,2e-05
9236,0.000343,3.4e-05,0.999622
9237,0.999994,2e-06,4e-06
9238,0.0,0.0,1.0
9239,1.0,0.0,0.0
9240,0.0,0.0,1.0
9241,0.0,0.0,1.0
9242,0.000255,3e-05,0.999715
9243,0.999994,2e-06,4e-06
9244,0.000257,2.3e-05,0.99972
9245,1.0,0.0,0.0
9246,0.999994,2e-06,4e-06
9247,1.0,0.0,0.0
9248,1.0,0.0,0.0
9249,0.999922,1.4e-05,6.4e-05
9250,1.0,0.0,0.0
9251,1.0,0.0,0.0
9252,0.999971,9e-06,2e-05
9253,0.0,0.0,0.999999
9254,0.000343,3.4e-05,0.999622
9255,0.999994,2e-06,4e-06
9256,0.999994,2e-06,4e-06
9257,1.0,0.0,0.0
9258,1e-06,0.0,0.999999
9259,1.0,0.0,0.0
9260,1.0,0.0,0.0
9261,1e-06,0.0,0.999999
9262,1.0,0.0,0.0
9263,1.0,0.0,0.0
9264,0.0,0.0,1.0
9265,1.0,0.0,0.0
9266,1.0,0.0,0.0
9267,1.0,0.0,0.0
9268,0.999994,2e-06,4e-06
9269,1.0,0.0,0.0
9270,0.999994,2e-06,4e-06
9271,0.0,0.0,1.0
9272,1.0,0.0,0.0
9273,1.0,0.0,0.0
9274,1.0,0.0,0.0
9275,0.999922,1.4e-05,6.4e-05
9276,1.0,0.0,0.0
9277,1.0,0.0,0.0
9278,0.000343,3.4e-05,0.999622
9279,0.000197,1.3e-05,0.999791
9280,0.999922,1.4e-05,6.4e-05
9281,1.0,0.0,0.0
9282,1.0,0.0,0.0
9283,0.999994,2e-06,4e-06
9284,1.0,0.0,0.0
9285,1.0,0.0,0.0
9286,0.999994,2e-06,4e-06
9287,1.0,0.0,0.0
9288,0.999994,2e-06,4e-06
9289,0.999922,1.4e-05,6.4e-05
9290,1.0,0.0,0.0
9291,1.0,0.0,0.0
9292,1.0,0.0,0.0
9293,1.0,0.0,0.0
9294,1.0,0.0,0.0
9295,0.000278,8.1e-05,0.99964
9296,0.000343,3.4e-05,0.999622
9297,1.0,0.0,0.0
9298,0.999985,1e-06,1.4e-05
9299,1.0,0.0,0.0
9300,0.999994,2e-06,4e-06
9301,1.0,0.0,0.0
9302,0.999977,5e-06,1.8e-05
9303,1.0,0.0,0.0
9304,1.0,0.0,0.0
9305,1.0,0.0,0.0
9306,0.000343,3.4e-05,0.999622
9307,0.0,0.0,0.999999
9308,0.999994,2e-06,4e-06
9309,1.0,0.0,0.0
9310,1.0,0.0,0.0
9311,1.0,0.0,0.0
9312,0.000343,3.4e-05,0.999622
9313,0.999971,9e-06,2e-05
9314,0.0,0.0,1.0
9315,0.000255,3e-05,0.999715
9316,0.999971,9e-06,2e-05
9317,0.999971,9e-06,2e-05
9318,0.000255,3e-05,0.999715
9319,0.999994,2e-06,4e-06
9320,1.0,0.0,0.0
9321,0.999994,2e-06,4e-06
9322,0.999994,2e-06,4e-06
9323,1.0,0.0,0.0
9324,0.999922,1.4e-05,6.4e-05
9325,0.000255,3e-05,0.999715
9326,0.000343,3.4e-05,0.999622
9327,1.0,0.0,0.0
9328,1.0,0.0,0.0
9329,7e-06,3e-06,0.999991
9330,1.0,0.0,0.0
9331,0.000343,3.4e-05,0.999622
9332,0.999977,5e-06,1.8e-05
9333,0.000343,3.4e-05,0.999622
9334,0.001033,2e-05,0.998947
9335,1.0,0.0,0.0
9336,0.0,0.0,1.0
9337,0.999971,9e-06,2e-05
9338,0.999971,9e-06,2e-05
9339,1.0,0.0,0.0
9340,0.0,0.0,1.0
9341,1.0,0.0,0.0
9342,1.0,0.0,0.0
9343,1e-06,0.0,0.999999
9344,0.999994,2e-06,4e-06
9345,0.000255,3e-05,0.999715
9346,0.000278,8.1e-05,0.99964
9347,1.0,0.0,0.0
9348,0.0,0.0,1.0
9349,0.999977,5e-06,1.8e-05
9350,1.0,0.0,0.0
9351,0.999961,5e-06,3.5e-05
9352,0.999994,2e-06,4e-06
9353,1.0,0.0,0.0
9354,1.0,0.0,0.0
9355,5e-06,2e-06,0.999993
9356,1.0,0.0,0.0
9357,0.000278,8.1e-05,0.99964
9358,0.0,0.0,0.999999
9359,1.0,0.0,0.0
9360,0.999977,5e-06,1.8e-05
9361,0.999994,2e-06,4e-06
9362,0.999971,9e-06,2e-05
9363,0.999971,9e-06,2e-05
9364,0.999994,2e-06,4e-06
9365,1.0,0.0,0.0
9366,0.999971,9e-06,2e-05
9367,0.999994,2e-06,4e-06
9368,0.0,0.0,1.0
9369,1.0,0.0,0.0
9370,0.999994,2e-06,4e-06
9371,1.0,0.0,0.0
9372,0.999971,9e-06,2e-05
9373,0.000343,3.4e-05,0.999622
9374,0.999994,2e-06,4e-06
9375,0.000343,3.4e-05,0.999622
9376,0.0,0.0,1.0
9377,1.0,0.0,0.0
9378,1.0,0.0,0.0
9379,0.999977,5e-06,1.8e-05
9380,0.999995,1e-06,4e-06
9381,0.000197,1.3e-05,0.999791
9382,3.5e-05,1.8e-05,0.999947
9383,1.0,0.0,0.0
9384,0.999985,1e-06,1.4e-05
9385,1.0,0.0,0.0
9386,0.999971,9e-06,2e-05
9387,0.999971,9e-06,2e-05
9388,1.0,0.0,0.0
9389,1.0,0.0,0.0
9390,1.0,0.0,0.0
9391,1.0,0.0,0.0
9392,0.999971,9e-06,2e-05
9393,1.0,0.0,0.0
9394,0.999994,2e-06,4e-06
9395,1.0,0.0,0.0
9396,0.999994,2e-06,4e-06
9397,0.999994,2e-06,4e-06
9398,1.0,0.0,0.0
9399,0.000343,3.4e-05,0.999622
9400,0.999971,9e-06,2e-05
9401,0.999994,2e-06,4e-06
9402,0.999971,9e-06,2e-05
9403,1.0,0.0,0.0
9404,0.000458,0.000106,0.999435
9405,0.999971,9e-06,2e-05
9406,1.0,0.0,0.0
9407,0.000343,3.4e-05,0.999622
9408,1.0,0.0,0.0
9409,1.0,0.0,0.0
9410,0.999971,9e-06,2e-05
9411,0.000255,3e-05,0.999715
9412,0.000255,3e-05,0.999715
9413,0.000255,3e-05,0.999715
9414,0.999971,9e-06,2e-05
9415,1.0,0.0,0.0
9416,1.0,0.0,0.0
9417,0.000255,3e-05,0.999715
9418,0.000255,3e-05,0.999715
9419,0.0,0.0,1.0
9420,1.0,0.0,0.0
9421,1.0,0.0,0.0
9422,1.0,0.0,0.0
9423,1.0,0.0,0.0
9424,0.999994,2e-06,4e-06
9425,0.999994,2e-06,4e-06
9426,1.0,0.0,0.0
9427,1.0,0.0,0.0
9428,0.999994,2e-06,4e-06
9429,0.999971,9e-06,2e-05
9430,1.0,0.0,0.0
9431,0.999922,1.4e-05,6.4e-05
9432,0.999994,2e-06,4e-06
9433,0.0,0.0,1.0
9434,1.0,0.0,0.0
9435,0.999994,2e-06,4e-06
9436,0.999994,2e-06,4e-06
9437,0.999971,9e-06,2e-05
9438,0.000343,3.4e-05,0.999622
9439,1e-06,0.0,0.999999
9440,0.000255,3e-05,0.999715
9441,0.999994,2e-06,4e-06
9442,1.0,0.0,0.0
9443,1.0,0.0,0.0
9444,0.0,0.0,1.0
9445,1e-06,0.0,0.999999
9446,0.999971,9e-06,2e-05
9447,1.0,0.0,0.0
9448,0.000255,3e-05,0.999715
9449,1.0,0.0,0.0
9450,0.999995,1e-06,4e-06
9451,0.999971,9e-06,2e-05
9452,1.0,0.0,0.0
9453,1.0,0.0,0.0
9454,1.0,0.0,0.0
9455,0.999971,9e-06,2e-05
9456,1.0,0.0,0.0
9457,0.999971,9e-06,2e-05
9458,0.999994,2e-06,4e-06
9459,0.000255,3e-05,0.999715
9460,1.0,0.0,0.0
9461,1.0,0.0,0.0
9462,1.0,0.0,0.0
9463,0.0009,5.9e-05,0.999041
9464,1.0,0.0,0.0
9465,0.999971,9e-06,2e-05
9466,1.0,0.0,0.0
9467,5e-06,2e-06,0.999993
9468,0.0,0.0,1.0
9469,1.0,0.0,0.0
9470,0.0,0.0,0.999999
9471,1e-06,0.0,0.999999
9472,0.999994,2e-06,4e-06
9473,0.0,0.0,1.0
9474,0.000255,3e-05,0.999715
9475,0.999971,9e-06,2e-05
9476,1.0,0.0,0.0
9477,1.0,0.0,0.0
9478,0.999971,9e-06,2e-05
9479,0.999971,9e-06,2e-05
9480,1.0,0.0,0.0
9481,1.0,0.0,0.0
9482,0.000343,3.4e-05,0.999622
9483,0.999971,9e-06,2e-05
9484,0.000343,3.4e-05,0.999622
9485,1.0,0.0,0.0
9486,0.000343,3.4e-05,0.999622
9487,1.0,0.0,0.0
9488,1.0,0.0,0.0
9489,1.0,0.0,0.0
9490,0.999922,1.4e-05,6.4e-05
9491,0.000255,3e-05,0.999715
9492,1.0,0.0,0.0
9493,0.999994,2e-06,4e-06
9494,1.0,0.0,0.0
9495,0.999994,2e-06,4e-06
9496,1.0,0.0,0.0
9497,0.000255,3e-05,0.999715
9498,1.0,0.0,0.0
9499,0.0,0.0,1.0
9500,1.0,0.0,0.0
9501,1.0,0.0,0.0
9502,0.999994,2e-06,4e-06
9503,0.999971,9e-06,2e-05
9504,0.999994,2e-06,4e-06
9505,1.0,0.0,0.0
9506,0.0,0.0,1.0
9507,1.0,0.0,0.0
9508,0.000255,3e-05,0.999715
9509,1.0,0.0,0.0
9510,1e-06,0.0,0.999999
9511,0.999994,2e-06,4e-06
9512,0.000343,3.4e-05,0.999622
9513,1.0,0.0,0.0
9514,0.000197,1.3e-05,0.999791
9515,1.0,0.0,0.0
9516,1.0,0.0,0.0
9517,1e-06,0.0,0.999999
9518,1.0,0.0,0.0
9519,1.0,0.0,0.0
9520,1.0,0.0,0.0
9521,1.0,0.0,0.0
9522,1.0,0.0,0.0
9523,1.0,0.0,0.0
9524,0.000343,3.4e-05,0.999622
9525,0.0,0.0,0.999999
9526,1.0,0.0,0.0
9527,1.0,0.0,0.0
9528,0.0,0.0,1.0
9529,0.999971,9e-06,2e-05
9530,1.0,0.0,0.0
9531,0.999971,9e-06,2e-05
9532,1.0,0.0,0.0
9533,1.0,0.0,0.0
9534,0.0,0.0,1.0
9535,0.000535,0.000105,0.99936
9536,1.0,0.0,0.0
9537,0.999994,2e-06,4e-06
9538,0.000343,3.4e-05,0.999622
9539,1.0,0.0,0.0
9540,0.999971,9e-06,2e-05
9541,0.000255,3e-05,0.999715
9542,1.0,0.0,0.0
9543,1.0,0.0,0.0
9544,1.0,0.0,0.0
9545,1e-06,0.0,0.999999
9546,0.000197,1.3e-05,0.999791
9547,0.999971,9e-06,2e-05
